City,Address,Bedrooms,Bathrooms,Province,Population,Median_Family_Income,Type,Garage,Year_Built,Lot_Area,SqFt,Price
Ottawa,,1,1,Ontario,1068821,98000.0,Apartment,1.0,1995.0,2872.0,882.0,512566.0
Montreal,,3,3,Alberta,3675219,96000.0,Condo,1.0,2017.0,5983.0,2267.0,416604.0
Montreal,,3,3,Ontario,3675219,92000.0,Condo,0.0,1954.0,6691.0,2928.0,914347.0
Ottawa,,5,1,Quebec,1068821,76000.0,Condo,0.0,2009.0,9498.0,2958.0,910309.0
Toronto,,5,2,British Columbia,5647656,85000.0,House,0.0,1977.0,1056.0,1461.0,879434.0
Ottawa,,1,1,Ontario,1068821,98000.0,Condo,0.0,2017.0,2404.0,1346.0,702263.0
Montreal,,1,2,Ontario,3675219,97000.0,Condo,0.0,1995.0,8699.0,2293.0,207620.0
Montreal,,1,2,Alberta,3675219,96000.0,Condo,1.0,1991.0,8109.0,3888.0,393432.0
Calgary,,3,2,Alberta,1306784,100000.0,Condo,1.0,2000.0,6237.0,1844.0,641720.0
Toronto,,2,2,Alberta,5647656,96000.0,Condo,1.0,1977.0,2670.0,2851.0,460211.0
Ottawa,,4,3,Ontario,1068821,98000.0,Apartment,0.0,1980.0,1067.0,1942.0,841036.0
Vancouver,,3,2,Ontario,2426160,92000.0,Condo,1.0,2011.0,4816.0,846.0,903556.0
Toronto,,2,1,Quebec,5647656,76000.0,Apartment,0.0,1950.0,6457.0,917.0,781093.0
Vancouver,,2,3,Alberta,2426160,96000.0,House,1.0,2013.0,4586.0,1863.0,270870.0
Toronto,,1,1,British Columbia,5647656,85000.0,House,0.0,2007.0,8179.0,2211.0,763252.0
Montreal,,5,1,Ontario,3675219,92000.0,Condo,1.0,1999.0,6598.0,819.0,998462.0
Montreal,,2,3,Alberta,3675219,96000.0,Condo,0.0,2021.0,4834.0,3751.0,924928.0
Vancouver,,5,1,Ontario,2426160,92000.0,Apartment,0.0,1998.0,9662.0,1544.0,564080.0
Vancouver,,1,1,Ontario,2426160,97000.0,Condo,1.0,1986.0,9761.0,3514.0,379673.0
Montreal,,1,3,Quebec,3675219,76000.0,House,1.0,1970.0,7602.0,856.0,647232.0
Ottawa,,3,2,Quebec,1068821,76000.0,Condo,1.0,2004.0,4695.0,1913.0,526608.0
Vancouver,,5,1,Ontario,2426160,92000.0,House,1.0,1962.0,9091.0,2657.0,952289.0
Calgary,,5,3,Alberta,1306784,100000.0,Condo,0.0,1987.0,1753.0,3882.0,758548.0
Ottawa,,5,1,Quebec,1068821,76000.0,House,0.0,1977.0,1336.0,1636.0,948359.0
Vancouver,,1,1,British Columbia,2426160,90000.0,House,1.0,1966.0,2053.0,2941.0,556672.0
Calgary,,4,1,Ontario,1306784,92000.0,Apartment,0.0,2002.0,8723.0,815.0,394273.0
Ottawa,,1,2,Ontario,1068821,98000.0,Condo,1.0,1951.0,2154.0,2529.0,201804.0
Vancouver,,2,3,Ontario,2426160,97000.0,Condo,1.0,2018.0,4317.0,1914.0,742957.0
Montreal,,3,1,Ontario,3675219,92000.0,Condo,1.0,1989.0,6197.0,853.0,281465.0
Ottawa,,1,2,Alberta,1068821,96000.0,Condo,0.0,1978.0,3493.0,2923.0,465271.0
Toronto,,1,3,Quebec,5647656,76000.0,Condo,0.0,1971.0,4761.0,1158.0,765099.0
Toronto,,1,3,Quebec,5647656,76000.0,Apartment,1.0,1965.0,8053.0,1248.0,171346.0
Vancouver,,2,2,Ontario,2426160,97000.0,House,1.0,2022.0,5403.0,3355.0,573672.0
Vancouver,,3,1,Ontario,2426160,92000.0,Condo,1.0,1984.0,2467.0,2324.0,259747.0
Calgary,,3,2,Ontario,1306784,92000.0,House,0.0,2005.0,8258.0,2528.0,778532.0
Vancouver,,3,1,British Columbia,2426160,90000.0,House,1.0,1986.0,6266.0,2470.0,714987.0
Calgary,,4,3,Alberta,1306784,100000.0,Apartment,0.0,1967.0,6558.0,926.0,771916.0
Calgary,,1,2,British Columbia,1306784,85000.0,Apartment,0.0,2004.0,7733.0,1828.0,668970.0
Ottawa,,1,2,Quebec,1068821,76000.0,House,0.0,1971.0,7223.0,3497.0,964091.0
Calgary,,2,3,Alberta,1306784,100000.0,Apartment,1.0,1975.0,8017.0,3222.0,199829.0
Montreal,,3,2,Alberta,3675219,96000.0,House,1.0,1981.0,7890.0,2623.0,573813.0
Calgary,,5,1,Ontario,1306784,92000.0,Condo,0.0,1992.0,3300.0,3464.0,262562.0
Calgary,,4,1,British Columbia,1306784,85000.0,House,1.0,1957.0,1767.0,3653.0,857268.0
Vancouver,,1,2,Alberta,2426160,96000.0,Apartment,0.0,2003.0,6820.0,3387.0,119082.0
Calgary,,4,2,Alberta,1306784,100000.0,Apartment,0.0,1964.0,4956.0,3692.0,424508.0
Calgary,,4,2,British Columbia,1306784,85000.0,Condo,1.0,2022.0,5640.0,3922.0,417008.0
Calgary,,5,1,British Columbia,1306784,85000.0,Condo,1.0,2011.0,9334.0,3867.0,685678.0
Calgary,,2,1,British Columbia,1306784,85000.0,Apartment,1.0,1972.0,6049.0,1326.0,699167.0
Calgary,,3,1,Ontario,1306784,92000.0,Condo,1.0,2018.0,2752.0,2038.0,556235.0
Ottawa,,1,1,British Columbia,1068821,85000.0,Apartment,0.0,1973.0,8150.0,2973.0,540732.0
Calgary,,4,1,British Columbia,1306784,85000.0,Apartment,1.0,1991.0,2857.0,2368.0,638179.0
Vancouver,,5,3,Quebec,2426160,76000.0,Apartment,0.0,1950.0,4092.0,1283.0,246839.0
Calgary,,1,3,British Columbia,1306784,85000.0,Apartment,1.0,1993.0,4158.0,1877.0,252172.0
Vancouver,,2,1,Alberta,2426160,96000.0,Condo,1.0,2008.0,7213.0,1533.0,356151.0
Montreal,,3,3,Alberta,3675219,96000.0,Condo,0.0,1955.0,1181.0,2538.0,497943.0
Montreal,,1,3,British Columbia,3675219,85000.0,House,1.0,1985.0,4240.0,1522.0,590265.0
Toronto,,3,1,British Columbia,5647656,85000.0,House,1.0,1958.0,3880.0,1262.0,900970.0
Toronto,,1,3,Alberta,5647656,96000.0,Apartment,0.0,1987.0,3110.0,2111.0,373666.0
Ottawa,,3,2,Quebec,1068821,76000.0,Condo,0.0,1990.0,4036.0,3066.0,399146.0
Vancouver,,1,2,Quebec,2426160,76000.0,Apartment,0.0,1956.0,8516.0,3042.0,368974.0
Toronto,,5,2,British Columbia,5647656,85000.0,House,0.0,1981.0,8333.0,1725.0,261773.0
Calgary,,1,3,Ontario,1306784,97000.0,Apartment,0.0,2015.0,7649.0,2871.0,456273.0
Toronto,,5,2,Ontario,5647656,97000.0,Apartment,0.0,1980.0,2821.0,3809.0,774867.0
Vancouver,,2,3,British Columbia,2426160,90000.0,Apartment,1.0,1964.0,7939.0,2309.0,472768.0
Vancouver,,1,2,Alberta,2426160,96000.0,Apartment,0.0,2011.0,7166.0,2944.0,412048.0
Toronto,,3,2,British Columbia,5647656,85000.0,Condo,1.0,2009.0,5603.0,3352.0,407857.0
Ottawa,,4,2,British Columbia,1068821,85000.0,Condo,1.0,1991.0,3948.0,3270.0,198926.0
Toronto,,2,2,Ontario,5647656,97000.0,House,1.0,1957.0,3665.0,2777.0,651171.0
Vancouver,,4,2,British Columbia,2426160,90000.0,Condo,0.0,1960.0,3387.0,983.0,240015.0
Ottawa,,4,2,Ontario,1068821,98000.0,Condo,0.0,2018.0,8995.0,1069.0,940934.0
Montreal,,2,3,Ontario,3675219,97000.0,Apartment,0.0,1968.0,7994.0,2946.0,666512.0
Vancouver,,5,1,Quebec,2426160,76000.0,Apartment,1.0,1978.0,9770.0,2591.0,375512.0
Vancouver,,1,3,British Columbia,2426160,90000.0,Condo,0.0,1968.0,3658.0,3256.0,457296.0
Ottawa,,4,1,Ontario,1068821,98000.0,House,1.0,1995.0,3206.0,1686.0,260168.0
Calgary,,2,1,Ontario,1306784,97000.0,Apartment,0.0,1985.0,6179.0,3431.0,359417.0
Vancouver,,1,3,Alberta,2426160,96000.0,Apartment,0.0,1994.0,5236.0,2125.0,460864.0
Ottawa,,3,2,Alberta,1068821,96000.0,Condo,1.0,2001.0,7924.0,1293.0,323935.0
Calgary,,5,2,Quebec,1306784,76000.0,Apartment,0.0,1994.0,5262.0,3483.0,270267.0
Calgary,,2,2,Ontario,1306784,97000.0,Condo,0.0,1995.0,3757.0,1607.0,749053.0
Ottawa,,4,1,Quebec,1068821,76000.0,Condo,1.0,1959.0,2698.0,3062.0,321619.0
Toronto,,1,3,Ontario,5647656,97000.0,Condo,1.0,2011.0,9822.0,1595.0,806733.0
Montreal,,3,3,Quebec,3675219,76000.0,House,1.0,2010.0,4443.0,1574.0,287244.0
Toronto,,2,3,Ontario,5647656,97000.0,Condo,1.0,1981.0,7355.0,1590.0,836679.0
Toronto,,5,1,Alberta,5647656,96000.0,Apartment,1.0,2021.0,7929.0,2150.0,303785.0
Toronto,,2,2,Alberta,5647656,96000.0,Condo,0.0,1978.0,9614.0,2819.0,177749.0
Ottawa,,5,1,Ontario,1068821,98000.0,House,1.0,1966.0,3421.0,1315.0,247686.0
Vancouver,,1,2,Alberta,2426160,96000.0,House,0.0,1981.0,1443.0,3260.0,718830.0
Toronto,,3,2,Alberta,5647656,96000.0,Apartment,0.0,1995.0,7921.0,2804.0,560971.0
Vancouver,,5,3,Quebec,2426160,76000.0,Apartment,0.0,1968.0,3073.0,1394.0,530579.0
Ottawa,,4,3,Ontario,1068821,98000.0,Condo,0.0,1966.0,4463.0,3236.0,815485.0
Ottawa,,2,3,British Columbia,1068821,85000.0,Condo,1.0,2002.0,5681.0,1833.0,549021.0
Vancouver,,1,1,British Columbia,2426160,90000.0,Condo,0.0,1976.0,6564.0,2083.0,407995.0
Montreal,,1,2,Quebec,3675219,76000.0,Condo,0.0,1958.0,4605.0,3562.0,235334.0
Vancouver,,5,3,Quebec,2426160,76000.0,Apartment,1.0,1978.0,2821.0,1032.0,526457.0
Vancouver,,4,1,Quebec,2426160,76000.0,House,0.0,1951.0,1433.0,2235.0,127417.0
Ottawa,,1,1,Quebec,1068821,76000.0,House,0.0,2008.0,7046.0,3295.0,873483.0
Vancouver,,1,2,Ontario,2426160,97000.0,Apartment,0.0,1973.0,9514.0,2554.0,113440.0
Montreal,,5,3,Alberta,3675219,96000.0,Apartment,0.0,1984.0,8484.0,2487.0,770805.0
Vancouver,,5,3,Quebec,2426160,76000.0,Apartment,0.0,1982.0,8797.0,2630.0,429302.0
Toronto,,5,3,Ontario,5647656,97000.0,Condo,0.0,1958.0,5958.0,2486.0,230520.0
Ottawa,,2,2,Ontario,1068821,98000.0,House,0.0,1956.0,7576.0,3729.0,505383.0
Calgary,,3,2,Alberta,1306784,100000.0,House,1.0,1984.0,9096.0,2680.0,295489.0
Vancouver,,5,2,British Columbia,2426160,90000.0,Apartment,1.0,2018.0,1850.0,2641.0,554012.0
Montreal,,5,1,British Columbia,3675219,85000.0,Apartment,1.0,1975.0,8653.0,2909.0,883219.0
Toronto,,5,1,British Columbia,5647656,85000.0,Apartment,1.0,2002.0,3820.0,2940.0,916014.0
Montreal,,2,3,British Columbia,3675219,85000.0,Condo,0.0,1976.0,9388.0,1406.0,679649.0
Toronto,,2,1,Ontario,5647656,97000.0,House,0.0,2005.0,4558.0,2545.0,396121.0
Montreal,,4,3,British Columbia,3675219,85000.0,Apartment,0.0,1999.0,7140.0,3324.0,594737.0
Vancouver,,1,3,Ontario,2426160,97000.0,Condo,0.0,1997.0,8629.0,2970.0,923866.0
Montreal,,3,1,Ontario,3675219,92000.0,Condo,1.0,1976.0,4141.0,3598.0,275036.0
Ottawa,,4,1,Ontario,1068821,98000.0,Apartment,1.0,2017.0,4385.0,1713.0,357542.0
Vancouver,,1,1,Alberta,2426160,96000.0,Apartment,1.0,2015.0,4847.0,2140.0,748154.0
Toronto,,4,2,Ontario,5647656,97000.0,House,1.0,1989.0,8050.0,1358.0,695137.0
Toronto,,2,1,Ontario,5647656,97000.0,Condo,1.0,2017.0,1485.0,895.0,185346.0
Ottawa,,5,2,British Columbia,1068821,85000.0,Apartment,1.0,2006.0,8765.0,3560.0,301645.0
Vancouver,,4,2,British Columbia,2426160,90000.0,Apartment,1.0,1954.0,3749.0,2718.0,453722.0
Toronto,,3,1,Alberta,5647656,96000.0,House,1.0,1974.0,1426.0,2400.0,140012.0
Calgary,,3,1,Ontario,1306784,92000.0,Condo,0.0,2015.0,2800.0,1906.0,121827.0
Calgary,,1,2,Ontario,1306784,97000.0,House,1.0,1966.0,3322.0,3739.0,775803.0
Ottawa,,3,1,British Columbia,1068821,85000.0,Condo,1.0,2009.0,9837.0,1452.0,849718.0
Calgary,,2,1,Alberta,1306784,100000.0,Condo,0.0,1953.0,5472.0,2912.0,288018.0
Toronto,,3,2,Alberta,5647656,96000.0,Apartment,0.0,1968.0,8627.0,2403.0,751924.0
Vancouver,,4,2,Alberta,2426160,96000.0,Condo,0.0,1997.0,4310.0,1184.0,299526.0
Ottawa,,3,1,Ontario,1068821,98000.0,House,0.0,1956.0,9637.0,3985.0,938780.0
Montreal,,4,2,British Columbia,3675219,85000.0,House,1.0,1967.0,9252.0,1014.0,213293.0
Vancouver,,4,1,Alberta,2426160,96000.0,House,0.0,1997.0,5979.0,2584.0,888812.0
Calgary,,5,3,Ontario,1306784,92000.0,Apartment,0.0,1983.0,4551.0,2474.0,478863.0
Vancouver,,2,1,Ontario,2426160,97000.0,House,1.0,1966.0,5388.0,3843.0,444881.0
Ottawa,,1,3,Ontario,1068821,98000.0,Apartment,0.0,2021.0,9820.0,1305.0,110067.0
Montreal,,4,2,Quebec,3675219,76000.0,Condo,0.0,1994.0,4847.0,2809.0,124268.0
Toronto,,5,3,Alberta,5647656,96000.0,House,0.0,1957.0,3593.0,1909.0,502695.0
Montreal,,3,2,Alberta,3675219,96000.0,House,0.0,2014.0,4826.0,3041.0,441891.0
Montreal,,3,3,Ontario,3675219,92000.0,Condo,1.0,2002.0,1457.0,2708.0,118501.0
Vancouver,,1,1,Ontario,2426160,97000.0,House,1.0,1952.0,9265.0,2809.0,954039.0
Toronto,,2,1,Alberta,5647656,96000.0,Condo,0.0,2001.0,7065.0,977.0,267291.0
Montreal,,2,2,Quebec,3675219,76000.0,Condo,1.0,1952.0,3871.0,2625.0,526737.0
Vancouver,,4,3,British Columbia,2426160,90000.0,House,1.0,1978.0,4051.0,2910.0,434768.0
Montreal,,4,3,British Columbia,3675219,85000.0,Condo,1.0,1957.0,1916.0,3810.0,295859.0
Calgary,,2,1,Quebec,1306784,76000.0,Condo,1.0,1978.0,6581.0,3538.0,822037.0
Ottawa,,2,3,Ontario,1068821,98000.0,Apartment,1.0,1995.0,6271.0,2302.0,485889.0
Toronto,,2,3,Alberta,5647656,96000.0,Apartment,0.0,2016.0,1584.0,3187.0,676327.0
Montreal,,1,2,Alberta,3675219,96000.0,Condo,0.0,1955.0,5522.0,2036.0,383833.0
Vancouver,,1,1,Ontario,2426160,97000.0,Apartment,1.0,1990.0,5544.0,892.0,888641.0
Toronto,,3,2,Quebec,5647656,76000.0,Apartment,0.0,2003.0,1637.0,2271.0,435662.0
Ottawa,,1,3,Ontario,1068821,98000.0,House,0.0,2021.0,9137.0,3676.0,994468.0
Montreal,,2,1,Alberta,3675219,96000.0,Apartment,0.0,1983.0,2414.0,1632.0,313903.0
Toronto,,2,1,Ontario,5647656,97000.0,Apartment,1.0,2001.0,4697.0,3774.0,402543.0
Calgary,,4,3,Ontario,1306784,92000.0,Apartment,0.0,2016.0,4318.0,1486.0,343661.0
Montreal,,1,2,Ontario,3675219,97000.0,Apartment,1.0,1992.0,2575.0,933.0,485690.0
Toronto,,2,2,Ontario,5647656,97000.0,Apartment,1.0,2004.0,3388.0,1779.0,409673.0
Calgary,,2,2,Quebec,1306784,76000.0,House,0.0,1992.0,7022.0,2348.0,355931.0
Calgary,,1,2,Ontario,1306784,97000.0,Apartment,0.0,1974.0,6440.0,3977.0,318217.0
Ottawa,,5,1,Quebec,1068821,76000.0,House,1.0,1993.0,8731.0,902.0,362302.0
Vancouver,,3,3,Alberta,2426160,96000.0,Condo,0.0,1995.0,8200.0,3140.0,645421.0
Montreal,,4,3,Ontario,3675219,92000.0,House,0.0,1962.0,6954.0,807.0,505086.0
Calgary,,1,1,Ontario,1306784,97000.0,Condo,0.0,1967.0,3555.0,3852.0,883478.0
Calgary,,3,1,Ontario,1306784,92000.0,Condo,0.0,1985.0,1064.0,1448.0,722541.0
Vancouver,,2,1,Ontario,2426160,97000.0,House,0.0,1969.0,6277.0,2684.0,183159.0
Ottawa,,2,3,Alberta,1068821,96000.0,Apartment,0.0,1990.0,5587.0,3667.0,283138.0
Vancouver,,4,1,Alberta,2426160,96000.0,Condo,1.0,1961.0,4718.0,2416.0,539155.0
Vancouver,,5,3,Ontario,2426160,92000.0,Apartment,1.0,2000.0,6958.0,2176.0,685102.0
Calgary,,3,3,British Columbia,1306784,85000.0,Apartment,0.0,1992.0,9928.0,2044.0,663451.0
Ottawa,,3,2,Quebec,1068821,76000.0,House,1.0,1997.0,9874.0,1848.0,390835.0
Vancouver,,5,3,Quebec,2426160,76000.0,House,1.0,2003.0,3442.0,987.0,750609.0
Toronto,,2,2,British Columbia,5647656,85000.0,Apartment,0.0,1957.0,1032.0,3864.0,510553.0
Calgary,,4,3,British Columbia,1306784,85000.0,Condo,1.0,1996.0,6312.0,1312.0,806971.0
Vancouver,,1,1,British Columbia,2426160,90000.0,House,1.0,1972.0,2572.0,2594.0,632069.0
Toronto,,4,3,Alberta,5647656,96000.0,Condo,1.0,1971.0,5133.0,1961.0,132767.0
Vancouver,,2,2,British Columbia,2426160,90000.0,Apartment,0.0,1956.0,9952.0,3058.0,269472.0
Montreal,,1,3,Ontario,3675219,97000.0,House,1.0,1954.0,6711.0,1757.0,548395.0
Calgary,,1,1,Ontario,1306784,97000.0,House,1.0,2009.0,6770.0,2013.0,519386.0
Calgary,,1,1,Quebec,1306784,76000.0,Apartment,0.0,2021.0,3181.0,2556.0,408858.0
Ottawa,,1,2,Ontario,1068821,98000.0,Condo,1.0,1976.0,7616.0,2405.0,936582.0
Montreal,,1,1,Quebec,3675219,76000.0,House,0.0,1963.0,4905.0,2484.0,441466.0
Vancouver,,3,2,British Columbia,2426160,90000.0,Condo,0.0,2017.0,4658.0,3704.0,571907.0
Ottawa,,3,3,Ontario,1068821,98000.0,Apartment,0.0,1962.0,2727.0,3759.0,741917.0
Calgary,,2,3,Alberta,1306784,100000.0,Condo,1.0,2005.0,1021.0,1497.0,631806.0
Calgary,,2,3,Quebec,1306784,76000.0,House,1.0,2020.0,4703.0,3573.0,151095.0
Calgary,,2,2,Ontario,1306784,97000.0,Condo,1.0,1986.0,2745.0,1713.0,288895.0
Vancouver,,4,2,British Columbia,2426160,90000.0,Apartment,0.0,1983.0,6647.0,1804.0,360435.0
Ottawa,,4,3,Ontario,1068821,98000.0,Apartment,1.0,1967.0,1562.0,3119.0,575030.0
Toronto,,1,3,Ontario,5647656,97000.0,House,0.0,1982.0,6162.0,1350.0,615824.0
Calgary,,1,3,British Columbia,1306784,85000.0,Condo,1.0,1953.0,5156.0,2455.0,960418.0
Vancouver,,3,1,British Columbia,2426160,90000.0,House,0.0,1977.0,5829.0,1160.0,255791.0
Ottawa,,1,1,Ontario,1068821,98000.0,Apartment,1.0,1952.0,2634.0,1481.0,360398.0
Montreal,,3,3,Alberta,3675219,96000.0,Apartment,1.0,1969.0,5053.0,1714.0,265953.0
Calgary,,2,2,British Columbia,1306784,85000.0,Condo,0.0,1996.0,1683.0,2793.0,270020.0
Montreal,,4,3,Quebec,3675219,76000.0,Condo,0.0,1970.0,2554.0,3111.0,305116.0
Vancouver,,4,3,Alberta,2426160,96000.0,Apartment,1.0,1961.0,5952.0,3601.0,545308.0
Ottawa,,3,2,Quebec,1068821,76000.0,Condo,0.0,2016.0,1178.0,3087.0,254251.0
Ottawa,,5,3,Quebec,1068821,76000.0,Apartment,0.0,2015.0,1463.0,3544.0,671739.0
Montreal,,3,2,British Columbia,3675219,85000.0,Apartment,0.0,2001.0,5977.0,3704.0,118904.0
Toronto,,3,2,Alberta,5647656,96000.0,Condo,1.0,2011.0,2087.0,1362.0,985498.0
Calgary,,5,2,British Columbia,1306784,85000.0,Condo,0.0,1992.0,6099.0,1941.0,685404.0
Montreal,,3,1,Quebec,3675219,76000.0,Condo,0.0,1998.0,9961.0,3466.0,219503.0
Vancouver,,2,3,British Columbia,2426160,90000.0,Apartment,0.0,1959.0,4063.0,2904.0,717995.0
Calgary,,5,2,British Columbia,1306784,85000.0,Condo,1.0,1978.0,9141.0,1533.0,153972.0
Montreal,,2,2,Ontario,3675219,97000.0,House,0.0,1959.0,7359.0,3295.0,515468.0
Calgary,,5,1,Ontario,1306784,92000.0,Apartment,0.0,1977.0,7480.0,1209.0,728089.0
Toronto,,5,1,British Columbia,5647656,85000.0,Apartment,1.0,1974.0,1981.0,2772.0,425269.0
Vancouver,,4,3,Quebec,2426160,76000.0,House,1.0,1994.0,8861.0,1467.0,717874.0
Calgary,,2,3,Ontario,1306784,97000.0,House,0.0,1967.0,7779.0,3499.0,968043.0
Vancouver,,2,2,British Columbia,2426160,90000.0,Condo,0.0,1988.0,2156.0,1764.0,877327.0
Montreal,,3,1,Ontario,3675219,92000.0,Apartment,0.0,2011.0,3280.0,2644.0,857553.0
Vancouver,,3,3,Quebec,2426160,76000.0,House,0.0,1971.0,6824.0,2220.0,441142.0
Toronto,,2,1,Alberta,5647656,96000.0,Apartment,1.0,1995.0,1516.0,2730.0,108955.0
Ottawa,,5,3,Quebec,1068821,76000.0,House,0.0,2021.0,1330.0,3399.0,812937.0
Ottawa,,1,3,Ontario,1068821,98000.0,Condo,0.0,1973.0,4981.0,2721.0,477314.0
Calgary,,3,3,Ontario,1306784,92000.0,Apartment,0.0,1991.0,7587.0,898.0,240424.0
Vancouver,,4,1,Ontario,2426160,92000.0,Apartment,1.0,2018.0,6565.0,800.0,338804.0
Toronto,,3,3,British Columbia,5647656,85000.0,Condo,0.0,1957.0,7014.0,2230.0,613552.0
Ottawa,,5,2,Ontario,1068821,98000.0,House,1.0,1964.0,2916.0,1049.0,507553.0
Ottawa,,3,3,Alberta,1068821,96000.0,Apartment,1.0,1957.0,8378.0,3560.0,360796.0
Vancouver,,1,3,Ontario,2426160,97000.0,Apartment,0.0,1990.0,7733.0,831.0,150506.0
Toronto,,4,2,Alberta,5647656,96000.0,Condo,1.0,1977.0,1842.0,1391.0,562804.0
Ottawa,,1,1,Ontario,1068821,98000.0,Apartment,0.0,1987.0,6090.0,3769.0,494436.0
Toronto,,2,3,British Columbia,5647656,85000.0,House,1.0,2018.0,3917.0,1551.0,579393.0
Calgary,,4,3,Alberta,1306784,100000.0,Apartment,1.0,1997.0,9498.0,3963.0,539537.0
Ottawa,,4,2,British Columbia,1068821,85000.0,Apartment,1.0,1996.0,1883.0,2545.0,740484.0
Vancouver,,5,3,Ontario,2426160,92000.0,House,1.0,1976.0,7773.0,2634.0,549530.0
Vancouver,,2,3,Ontario,2426160,97000.0,House,1.0,1962.0,3980.0,2343.0,546559.0
Toronto,,1,1,Ontario,5647656,97000.0,Apartment,1.0,2000.0,4250.0,3794.0,971817.0
Ottawa,,2,1,Alberta,1068821,96000.0,Condo,1.0,2014.0,4051.0,3331.0,958188.0
Vancouver,,4,2,British Columbia,2426160,90000.0,Condo,0.0,1980.0,4247.0,3556.0,498311.0
Montreal,,2,2,Alberta,3675219,96000.0,House,1.0,2012.0,1190.0,3472.0,626164.0
Ottawa,,1,2,Ontario,1068821,98000.0,House,1.0,1984.0,2491.0,3814.0,507753.0
Ottawa,,2,2,Ontario,1068821,98000.0,Apartment,1.0,1990.0,5438.0,827.0,552738.0
Toronto,,5,1,Ontario,5647656,97000.0,Condo,0.0,1950.0,6205.0,1140.0,639710.0
Ottawa,,2,1,Ontario,1068821,98000.0,Condo,0.0,1996.0,6674.0,2766.0,357865.0
Vancouver,,2,2,Quebec,2426160,76000.0,Apartment,1.0,1959.0,1280.0,3588.0,972238.0
Ottawa,,3,3,Ontario,1068821,98000.0,Condo,1.0,1959.0,1617.0,2178.0,215144.0
Calgary,,3,2,Alberta,1306784,100000.0,House,0.0,1955.0,9611.0,3027.0,182356.0
Ottawa,,3,2,Ontario,1068821,98000.0,House,1.0,1962.0,4362.0,898.0,449199.0
Vancouver,,4,3,Ontario,2426160,92000.0,House,0.0,1975.0,1023.0,3331.0,144503.0
Vancouver,,4,1,Ontario,2426160,92000.0,Condo,1.0,1966.0,9834.0,1414.0,836467.0
Vancouver,,1,2,Ontario,2426160,97000.0,Condo,0.0,1975.0,5557.0,3572.0,766781.0
Vancouver,,1,3,Ontario,2426160,97000.0,Condo,1.0,2011.0,6875.0,1297.0,132012.0
Toronto,,4,2,British Columbia,5647656,85000.0,House,1.0,1978.0,8421.0,3266.0,324192.0
Montreal,,1,1,Ontario,3675219,97000.0,Apartment,0.0,1976.0,5625.0,2997.0,944731.0
Montreal,,1,2,Ontario,3675219,97000.0,Condo,1.0,1965.0,7940.0,1402.0,895782.0
Vancouver,,2,3,Alberta,2426160,96000.0,Condo,1.0,1952.0,7900.0,2940.0,556119.0
Montreal,,4,2,Ontario,3675219,92000.0,Apartment,1.0,2011.0,7412.0,3710.0,948433.0
Ottawa,,4,3,Ontario,1068821,98000.0,Apartment,0.0,1993.0,6444.0,1968.0,949379.0
Calgary,,4,3,Ontario,1306784,92000.0,Apartment,0.0,1996.0,8460.0,2665.0,504692.0
Vancouver,,1,2,Ontario,2426160,97000.0,Apartment,0.0,1992.0,9956.0,2483.0,256701.0
Vancouver,,5,2,Ontario,2426160,92000.0,House,0.0,1957.0,6282.0,844.0,595654.0
Calgary,,5,2,Quebec,1306784,76000.0,House,1.0,1959.0,8337.0,3844.0,325086.0
Montreal,,5,1,Ontario,3675219,92000.0,House,1.0,1992.0,4906.0,1184.0,752954.0
Vancouver,,4,3,British Columbia,2426160,90000.0,Apartment,0.0,1950.0,5974.0,1077.0,158224.0
Calgary,,2,2,Ontario,1306784,97000.0,Condo,1.0,1984.0,2563.0,3605.0,616441.0
Ottawa,,3,3,Ontario,1068821,98000.0,Apartment,1.0,1956.0,4864.0,3671.0,444402.0
Toronto,,1,3,Alberta,5647656,96000.0,House,0.0,1962.0,1024.0,1587.0,915629.0
Montreal,,3,3,British Columbia,3675219,85000.0,Apartment,1.0,1969.0,1280.0,1438.0,614486.0
Vancouver,,1,3,Alberta,2426160,96000.0,House,1.0,1976.0,2874.0,3978.0,163347.0
Ottawa,,4,3,Ontario,1068821,98000.0,House,0.0,1996.0,6687.0,1012.0,611015.0
Toronto,,3,1,British Columbia,5647656,85000.0,House,1.0,2000.0,9254.0,3893.0,103049.0
Toronto,,2,3,Ontario,5647656,97000.0,Condo,1.0,1956.0,5003.0,909.0,817113.0
Ottawa,,4,3,Ontario,1068821,98000.0,Condo,0.0,1998.0,2766.0,3227.0,759998.0
Toronto,,5,2,Alberta,5647656,96000.0,Apartment,0.0,1953.0,1949.0,3999.0,417062.0
Vancouver,,3,1,Alberta,2426160,96000.0,Apartment,1.0,1951.0,6870.0,3467.0,977822.0
Ottawa,,2,3,British Columbia,1068821,85000.0,Apartment,1.0,1979.0,8904.0,1894.0,893696.0
Ottawa,,4,2,British Columbia,1068821,85000.0,Condo,0.0,1985.0,5527.0,3936.0,314600.0
Calgary,,4,1,British Columbia,1306784,85000.0,Apartment,0.0,2009.0,5023.0,1853.0,898017.0
Toronto,,1,1,Ontario,5647656,97000.0,House,0.0,2022.0,9393.0,3171.0,287321.0
Calgary,,2,2,Ontario,1306784,97000.0,Apartment,0.0,2015.0,3676.0,1791.0,100635.0
